Id;Created-At;Text
1,59E+18;01/11/2022;RT @B2WIndonesia: salah pesepeda. salah pembatas jalur sepeda. ?
1,59E+18;01/11/2022;RT @goensant: @RadioElshinta Lalin mulai dr Hotel Ibis Jl MH Thamrin Kbn Nanas Cikokol Tangerang menuju Jl Raya Serpong, macet. Penyebabnya…
1,59E+18;01/11/2022;Pengguna jalan resah dengan pengguna #PlatNopolDewa. Kapolda Metro Jaya harus tertibkan @TMCPoldaMetro @NTMCLantasPolri @DivHumas_Polri - Tandatangani Petisi! https://t.co/FvrEmcuOwm lewat @ChangeOrg_ID
1,59E+18;01/11/2022;"08.14 : RT @TMCPoldaMetro : #Polri Dit Lantas PMJ melaksanakan pengaturan arus lalu lintas di Tl Trakindo Jl. TB Simatupang mengarah Lenteng Agung terpantau ramai lancar.
#PantauElshinta
https://t.co/DZ8L5ggN3w"
1,59E+18;01/11/2022;07.40 #LalinSONORA #Polri Dit Lantas PMJ melaksanakan pengaturan arus lalu lintas di Tl Trakindo Jl. TB Simatupang mengarah Lenteng Agung terpantau ramai lancar. https://t.co/kdlKSUUE5D @TMCPoldaMetro
1,59E+18;01/11/2022;"Masuk bulan November, Gerai SIM keliling masih tetap menyapa Sobat Holopis yang tinggal di wilayah Jakarta. Polda Metro Jaya siapkan lima lokasi, yang tersebar di empat wilayah Jakarta. Simak Lokasinya.
@TMCPoldaMetro 
#SIMKeliling
#SIMLing
#Jakarta 

https://t.co/CCEF9ptJhJ https://t.co/Um69qr1u1m"
1,59E+18;01/11/2022;@TMCPoldaMetro pagi min...klo perpanjangan stnk tahunan apakah ganti plat nomor putih?
1,59E+18;01/11/2022;@RadioElshinta @TMCPoldaMetro Min, ada yg pingsan sepertinya dlm mobil td depan pintu masuk tol pondok indah..bs bantu evakuasi..
1,59E+18;01/11/2022;@RadioElshinta Lalin mulai dr Hotel Ibis Jl MH Thamrin Kbn Nanas Cikokol Tangerang menuju Jl Raya Serpong, macet. Penyebabnya seperti biasa yi U Turn Tifico dan TL Gading Serpong. Sekarang sudah tidak ada lg petugas dr @TMCPoldaMetro https://t.co/NIezIMmq
1,59E+18;01/11/2022;@TMCPoldaMetro depan tol pondok indah macet, ternyata ada org pingsan dlm mobil depan pintu tol pondok indah..tolong dibantu segera pak
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 03.29 Terjadi kecelakaan sebuah truk kontainer terguling di depan Dwima Jl. Ahmad Yani Cempaka Putih arah Tj, Priok pada…
1,59E+18;01/11/2022;@TMCPoldaMetro Hebat sudah membantu masyarakat dalam kesusahan
1,59E+18;01/11/2022;RT @TMCPoldaMetro: Lokasi Pelayanan Samsat Keliling JADETABEK Selasa, 01 November 2022. https://t.co/aue0ZmMd3i
1,59E+18;01/11/2022;"pkl 07:45 wib lalin ruas tol PD.Aren-Serpong KM 09 arah Jakarta ada antrian kendaraan di jalur contraflow, cuaca cerah, hati hati dan jaga jarak aman berkendara. 
@TMCPoldaMetro
 
@RadioElshinta
 
@NusantaraInfra https://t.co/zRlEaqMm3m"
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @ridwankamil @ListyoSig
1,59E+18;01/11/2022;"@TMCPoldaMetro @DKIJakarta Pemisah lajur ini sangat berbahaya bagi pengguna jalan karena baut yg menonjol didasar tiang plastiknya.
Minimal bisa merobek ban jika terlindas dan sudah banyak tiang yg putus, silakan cek sekitar jl Wahid Hasyim dan sekitar pa"
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @ridwankamil @ListyoSig
1,59E+18;01/11/2022;@peapnut INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @ridwankamil @ListyoSigitP @CCI
1,59E+18;01/11/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '07.32 Polri Dit Lantas PMJ membantu sepeda motor yg mengalami gangguan di Jembatan Dua Jakarta Barat. ' https://t.co/AwjkHx05mt, see more https://t.co/oJIVLJEX4N
1,59E+18;01/11/2022;RT @sonnenscheinsuh: INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASM…
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DlVHUMASPOLRI @Poldametrojaya_  @ridwankamil @ListyoSigi
1,59E+18;01/11/2022;RT @sonnenscheinsuh: INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASM…
1,59E+18;01/11/2022;"09.35: RT @TMCPoldaMetro : Situasi arus lalu lintas di Traffic Light Matraman Jaktim menuju arah Jatinegara terpantau ramai lancar. 
#PantauElshinta
https://t.co/K6hHUCSEdS"
1,59E+18;01/11/2022;09.28 Situasi arus lalu lintas di Traffic Light Matraman Jaktim menuju arah Jatinegara terpantau ramai lancar. https://t.co/4IOPtL2K05
1,59E+18;01/11/2022;@TMCPoldaMetro selamat pagi. Mau tanya rata2 traffic dari mrt lebak bulus ke bintaro sektor 3 berapa banyak ya? Mksh
1,59E+18;01/11/2022;"@SonoraFM92 @TMCPoldaMetro #SALEMBA PUNYA CERiTA SALEMBA BERGOYANG 

#JAKARTA BERGOYANG 

#RAJA SALEMBA 

#ANAK RAJA SALEMBA 

#KEPALA SUKU (KS) 

#STER 

#KOMANDAN 

#PASUKAN TEMPUR (PASTEM) 

#iNSiDE POWER ORGANiSASi ORANG DALEM PENJARA 

#MANGGARAi.06 "
1,59E+18;01/11/2022;"@Donynugroho @RadioElshinta @SonoraFM92 @TMCPoldaMetro #SALEMBA PUNYA CERiTA SALEMBA BERGOYANG 

#JAKARTA BERGOYANG 

#RAJA SALEMBA 

#ANAK RAJA SALEMBA 

#KEPALA SUKU (KS) 

#STER 

#KOMANDAN 

#PASUKAN TEMPUR (PASTEM) 

#iNSiDE POWER ORGANiSASi ORANG DA"
1,59E+18;01/11/2022;"09.18 #LalinSONORA  #Polri Satlantas Jaksel membantu Masyarakat yang mengalami kecelakaan lalu lintas di Kawasan PIM Jaksel, dan Korban dibawa ke Rumah Sakit Fatmawati. https://t.co/6M4MHj03pt
VIA @TMCPoldaMetro"
1,59E+18;01/11/2022;09.18 #Polri Satlantas Jaksel membantu Masyarakat yang mengalami kecelakaan lalu lintas di Kawasan PIM Jaksel, dan Korban dibawa ke Rumah Sakit Fatmawati. https://t.co/fl4pDkgF0B
1,59E+18;01/11/2022;10.10 Situasi arus lalu lintas di Depan Gedung DPR/MPR Jl. Gatot Subroto Jakpus menuju arah Slipi terpantau ramai lancar. https://t.co/LWpjlb4jIu
1,59E+18;01/11/2022;@TMCPoldaMetro Mantap
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DlVHUMASPOLRI @Poldametrojaya_  @ridwankamil @ListyoSigi
1,59E+18;01/11/2022;"09.50 #LalinSONORA - Situasi arus lalu lintas di Traffic Light Kebon Sirih Jakpus menuju arah Bundaran Patung Kuda Monas terpantau ramai lancar. https://t.co/9WQgKZeLXT 
via @TMCPoldaMetro"
1,59E+18;01/11/2022;@peapnut INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @ridwankamil @ListyoSigitP @CCI
1,59E+18;01/11/2022;09.50 Situasi arus lalu lintas di Traffic Light Kebon Sirih Jakpus menuju arah Bundaran Patung Kuda Monas terpantau ramai lancar. https://t.co/ClJ2iEJetG
1,59E+18;01/11/2022;"10.41 #LalinSONORA -  Situasi arus lalu lintas di Jl. Jendral Sudirman (depan Mapolda Metro Jaya) menuju arah Bundaran Senayan terpantau padat.
via @TMCPoldaMetro https://t.co/mKVKE1KfNm"
1,59E+18;01/11/2022;10.52 #InfoSONORA  #Polri Satlantas Jakpus melakukan pengamanan Kegiatan Penyampaian Pendapat di depan Kantor Kemendagri Jl. Medan Merdeka Utara Jakpus, Situasi arus lalu lintas ramai lancar. https://t.co/1fSfsl4qHV via @TMCPoldaMetro
1,59E+18;01/11/2022;INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @Gerindra @ListyoSigitP @CCICPolri @poldametrojaya #penipuan https://t.co/mirIdKkmS0
1,59E+18;01/11/2022;10.52 #Polri Satlantas Jakpus melakukan pengamanan Kegiatan Penyampaian Pendapat di depan Kantor Kemendagri Jl. Medan Merdeka Utara Jakpus, Situasi arus lalu lintas ramai lancar. https://t.co/3EbzL4aPEe
1,59E+18;01/11/2022;Dahulukan selalu KA, menerobos Perlintasan Kereta yg telah memberikan isyarat utk berhenti dpt berakibat kecelakaan. https://t.co/H0Re6GL4hD
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 10.41 Situasi arus lalu lintas di Jl. Jendral Sudirman (depan Mapolda Metro Jaya) menuju arah Bundaran Senayan terpantau…
1,59E+18;01/11/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '10.10 Situasi arus lalu lintas di Depan Gedung DPR/MPR Jl. Gatot Subroto Jakpus menuju arah Slipi terpantau ramai lancar. ' https://t.co/RpuT76GZJ9, see more https://t.co/oJIVLJEX4N
1,59E+18;01/11/2022;#Jakarta #DKIJakarta @JakartaIDNews @TMCPoldaMetro: '09.50 Situasi arus lalu lintas di Traffic Light Kebon Sirih Jakpus menuju arah Bundaran Patung Kuda Monas terpantau ramai lancar. ' https://t.co/QXakCoBYlw, see more https://t.co/h97n18Prav
1,59E+18;01/11/2022;10.41 #LalinSONORA - Di Jl. Jendral Sudirman (depan Mapolda Metro Jaya) menuju arah Bundaran Senayan Padat. via @TMCPoldaMetro  https://t.co/nr6ebF3Huj
1,59E+18;01/11/2022;10.41 Situasi arus lalu lintas di Jl. Jendral Sudirman (depan Mapolda Metro Jaya) menuju arah Bundaran Senayan terpantau padat. https://t.co/4Bl7fYJrSB
1,59E+18;01/11/2022;"10.39: RT @TMCPoldaMetro : Kegiatan Penyampaian Pendapat di depan Hotel Mangkulur Jl. Gatot Subroto (Plaza Semanggi) Jakpus, Situasi arus lalu lintas mengalami tersendat. 
#PantauElshinta
https://t.co/Gs0m3wGqjD"
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 10.29 Kegiatan Penyampaian Pendapat di depan Hotel Mangkulur Jl. Gatot Subroto (Plaza Semanggi) Jakpus, Situasi arus lal…
1,59E+18;01/11/2022;10.35 #lnfoSONORA - Kegiatan Penyampaian Pendapat di depan Hotel Mangkulur Jl. Gatot Subroto (Plaza Semanggi) Jakpus, Situasi arus lalu lintas mengalami tersendat. https://t.co/vQEvU4eNQc via @TMCPoldaMetro
1,59E+18;01/11/2022;@mojokdotco Om Mojok boleh baca petisinya Pak Yudhi ini juga om. Dia bilang gak cuman RF yang ngeselin, ada juga plat nopol dewa lainnya. Makanya, Pak Yudhi udah dari 4 bulan lalu minta Kapolri @ListyoSigitP cc @DivHumas_Polri buat nertibin plat ini. Cek 
1,59E+18;01/11/2022;10.31 Kondisi Lalulintas dari Cengkareng arah Kalideres saat ini Ramai Lancar.
1,59E+18;01/11/2022;10.30 Kondisi Lalulintas Tol Pluit arah Priok Padat Imbas ada Konteiner Gangguan mesin di KM 21, saat ini sudah dalam penanganan Petugas #Polri.
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @ridwankamil @ListyoSig
1,59E+18;01/11/2022;10.30 Kondisi Lalulintas di Jl Raya Benyamin Sueb Kemayoran saat ini Ramai Lancar di kedua arahnya .
1,59E+18;01/11/2022;10.29 Kegiatan Penyampaian Pendapat di depan Hotel Mangkulur Jl. Gatot Subroto (Plaza Semanggi) Jakpus, Situasi arus lalu lintas mengalami tersendat. https://t.co/CQsdMxc7nW
1,59E+18;01/11/2022;@CNNIndonesia Trotot trotot...Gak cuman Pelat RF Pak Kapolri @ListyoSigitP dan @DivHumas_Polri. Lewat petisinya, Pak Yudhi bilang nopol lain macam RHS dan RFZ juga suka dipakai orang biasa terus arogan. Istilahnya Plat Nopol Dewa. Teman2 bisa terus dukung
1,59E+18;01/11/2022;@stnkpoldametro @TMCPoldaMetro Kalau jakarta pusat?
1,59E+18;01/11/2022;11.23 Kegiatan Penyampaian Pendapat di depan Gedung BRI Pusat Jl. Jendral Sudirman Jakpus, Situasi arus lalu lintas mengalami tersendat. https://t.co/MLZslh3CMm
1,59E+18;01/11/2022;Ada Perbaikan Jembatan Tol Layang MBZ, Kendaraan Merayap di Bekasi Barat https://t.co/izIopWKaoU @PTJASAMARGA @kemenhub151 @hubdat151 @bptj151 @TMCPoldaMetro @NTMCLantasPolri
1,59E+18;01/11/2022;"Sambo Peluk dan Cium Kening Putri Candrawathi di Ruang Sidang 
@DivHumas_Polri @KejaksaanRI @TMCPoldaMetro @polisijaksel @Kemenkumham_RI

#parboaboa #beritaviral #beritaterbaru #beritaindonesia #ferdysambo #BrigadirJ #putricandrawathi #PNJaksel 
https://t.co/e76u9V8Hy4"
1,59E+18;01/11/2022;RT @withajaliyaa: @peapnut INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU…
1,59E+18;01/11/2022;11.11 #LalinSONORA -  Situasi arus lalu lintas di Traffic Light Pancoran Jaksel menuju arah Kalibata terpantau ramai lancar. https://t.co/mQCwYAUiZJ via @TMCPoldaMetro
1,59E+18;01/11/2022;11.11 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel menuju arah Kalibata terpantau ramai lancar. https://t.co/VZYlBGZcjI
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 10.41 Situasi arus lalu lintas di Jl. Jendral Sudirman (depan Mapolda Metro Jaya) menuju arah Bundaran Senayan terpantau…
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMI DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DlVHUMASPOLRI @Poldametrojaya_  @ridwankamil @ListyoSigit
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 11.23 Kegiatan Penyampaian Pendapat di depan Gedung BRI Pusat Jl. Jendral Sudirman Jakpus, Situasi arus lalu lintas meng…
1,59E+18;01/11/2022;@peapnut @jokowi INI PENIPU SUDAH DARI 2015 TAPI TIDAK PERNAH TERTANGKAP? PADAHAL SUDAH BANYAK KORBAN YANG MELAPOR. TOLONG BANTU DIBASMIH DAN MEREKA MASIH BEREDAR MENIPU BANYAK ORANG @TMCPoldaMetro @DivHumas_Polri @Poldametrojaya_  @ridwankamil @ListyoSig
1,59E+18;01/11/2022;@AntoniusWidian2 @TMCPoldaMetro Siang Pak @AntoniusWidian2, untuk wilayah DKI Jakarta termasuk yang dimaksud Jakarta Pusat, diberlakukan pembebasan denda Pajak Ranmor dan denda SWDKLLJ.
1,59E+18;01/11/2022;11.55: RT @TMCPoldaMetro : Kegiatan Penyampaian Pendapat di depan Gedung BRI Pusat Jl. Jendral Sudirman Jakpus, Situasi arus lalu lintas mengalami tersendat. #PantauElshinta https://t.co/d7262tfPG8
1,59E+18;01/11/2022;11.52 #LalinSONORA - Situasi arus lalu lintas di Jl. Raya Daan Mogot Jakbar menuju arah Grogol maupun arah Pesing terpantau ramai lancar.  https://t.co/AwmKNHhLga VIA @TMCPoldaMetro
1,59E+18;01/11/2022;11.52 Situasi arus lalu lintas di Jl. Raya Daan Mogot Jakbar menuju arah Grogol maupun arah Pesing terpantau ramai lancar. https://t.co/Urv5U2mNad
1,59E+18;01/11/2022;"11.23 #InfoSONORA - Kegiatan Penyampaian Pendapat di depan Gedung BRI Pusat Jl. Jendral Sudirman Jakpus, Situasi arus lalu lintas tersendat. https://t.co/EeY7CI7qpI
via @TMCPoldaMetro"
1,59E+18;01/11/2022;"@Kanjeng2022 Pak Polisi @DivHumas_Polri @TMCPoldaMetro
Penanganan demo ke kelompok kadrun PeA 212, saya tidak akan menuntut bila ada korban di pihak kadrun.
Perbanyak bawa peluru tajam dan gas air mata ya Pak.
Semakin banyak kadrun ketemu bidadari, makin "
1,59E+18;01/11/2022;@RadioElshinta @TMCPoldaMetro macet panjang karena mobil banyak yg potong jalur lewat dari jalanan stein, kalimalang https://t.co/Nrvqnb799A
1,59E+18;01/11/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '11.52 Situasi arus lalu lintas di Jl. Raya Daan Mogot Jakbar menuju arah Grogol maupun arah Pesing terpantau ramai lancar. ' https://t.co/lMpbeiy7ca, see more https://t.co/oJIVLJEX4N
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 10.29 Kegiatan Penyampaian Pendapat di depan Hotel Mangkulur Jl. Gatot Subroto (Plaza Semanggi) Jakpus, Situasi arus lal…
1,59E+18;01/11/2022;@stnkpoldametro @TMCPoldaMetro Maksudnya BBN 2 itu gimana ya pak
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 11.23 Kegiatan Penyampaian Pendapat di depan Gedung BRI Pusat Jl. Jendral Sudirman Jakpus, Situasi arus lalu lintas meng…
1,59E+18;01/11/2022;Demi keselamatan diri sendiri, gunakan helm saat mengendarai sepeda motor. https://t.co/2Jx9QYTTlE
1,59E+18;01/11/2022;"13:45 wib ruas toll  PD.Aren - Serpong Lalu lintas lancar dikedua arah cuaca cerah,tertib berkendara utamakan keselamatan bersama.
@TMCPoldaMetro
 
@RadioElshinta
 
@NusantaraInfra https://t.co/kJw1XDDgKc"
1,59E+18;01/11/2022;13.40 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+800 (Semanggi) terpantau ramai lancar. @TMCPoldaMetro https://t.co/HyYq1JJw6h
1,59E+18;01/11/2022;13.40 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+800 (Semanggi) terpantau ramai lancar. https://t.co/MuEu22E3Sf
1,59E+18;01/11/2022;RT @davidanthonny: @RadioElshinta @TMCPoldaMetro macet panjang karena mobil banyak yg potong jalur lewat dari jalanan stein, kalimalang htt…
1,59E+18;01/11/2022;@TMCPoldaMetro ini gak ada paduan warna font dan banner yg lebih enak diliat min ?
1,59E+18;01/11/2022;@TMCPoldaMetro Izin tanya untuk Samsat Jakpus, apakah hari Sabtu buka pelayanan?
1,59E+18;01/11/2022;RT @davidanthonny: @RadioElshinta @TMCPoldaMetro macet panjang karena mobil banyak yg potong jalur lewat dari jalanan stein, kalimalang htt…
1,59E+18;01/11/2022;"13.11 Sebuah Kendaraan Truk Muatan Barang mengalami Gangguan di Jl. S. Parman (depan Universitas Ukrida) Jakbar menuju arah Grogol, saat ini sedang dalam penanganan, Situasi arus lalu lintas ramai lancar.
@TMCPoldaMetro https://t.co/ndXqfspFTP"
1,59E+18;01/11/2022;@TMCPoldaMetro Utk proces bayar pajak 5 tahunan bisa juga pak polisi ?
1,59E+18;01/11/2022;13.11 Sebuah Kendaraan Truk Muatan Barang mengalami Gangguan di Jl. S. Parman (depan Universitas Ukrida) Jakbar menuju arah Grogol, saat ini sedang dalam penanganan, Situasi arus lalu lintas ramai lancar. https://t.co/8v7HXlsUBU
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 10.41 Situasi arus lalu lintas di Jl. Jendral Sudirman (depan Mapolda Metro Jaya) menuju arah Bundaran Senayan terpantau…
1,59E+18;01/11/2022;"14.13: RT @TMCPoldaMetro: Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+800 (Semanggi) terpantau ramai lancar. #PantauElshinta 
https://t.co/GerxxFRoL1"
1,59E+18;01/11/2022;@TMCPoldaMetro sy sering ingatkan pada anak nak kecil yg boceng anak kecil. langsung ketakutan ngibrit. ngebut.
1,59E+18;01/11/2022;RT @infotolbsd: 13:45 wib ruas toll  PD.Aren - Serpong Lalu lintas lancar dikedua arah cuaca cerah,tertib berkendara utamakan keselamatan b…
1,59E+18;01/11/2022;Bagi orang tua agar lebih bijaksana dalam memberikn izin kepada anak yang belum cukup umur untuk berkendara kendaraan bermotor. https://t.co/w57yyUZ2Pi
1,59E+18;01/11/2022;@DeangWaden @6undul0h Ini akun @DeangWaden sebar hoax, dibawah ini yang bener. Cc @DivHumas_Polri @TMCPoldaMetro https://t.co/Kw9IiY2Hfc
1,59E+18;01/11/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '13.40 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+800 (Semanggi) terpantau ramai lancar. ' https://t.co/Xbzy014KLO, see more https://t.co/oJIVLJEX4N
1,59E+18;01/11/2022;@geloraco Tanya neh ke @Poldametrojaya_ @TMCPoldaMetro
1,59E+18;01/11/2022;@TMCPoldaMetro Bukannya ini traffic light Fatmawati yaa
1,59E+18;01/11/2022;@TMCPoldaMetro Dipungut min, bukan Di Pungut
1,59E+18;01/11/2022;"15.27: RT @TMCPoldaMetro : Situasi arus lalu lintas di Traffic Light Karet Bivak Jakpus menuju arah Tanah Abang maupun arah Jl. Sultan Agung terpantau ramai lancar. 
 #PantauElshinta
https://t.co/OSs2smQJEr"
1,59E+18;01/11/2022;RT @TMCPoldaMetro: 15.13 Situasi arus lalu lintas di Traffic Light Karet Bivak Jakpus menuju arah Tanah Abang maupun arah Jl. Sultan Agung…
1,59E+18;01/11/2022;15.13 Situasi arus lalu lintas di Traffic Light Karet Bivak Jakpus menuju arah Tanah Abang maupun arah Jl. Sultan Agung terpantau ramai lancar. https://t.co/iq315xZ3To
1,59E+18;01/11/2022;RT @TMCPoldaMetro: Bagi orang tua agar lebih bijaksana dalam memberikn izin kepada anak yang belum cukup umur untuk berkendara kendaraan be…
1,59E+18;01/11/2022;"Sat Lantas Polresta Bandara Soekarno-Hatta Melakukan Penyuluhan Tertib Berlalulintas Secara Humanis Terhadap Pengemudi Berbasis Aplikasi Online Inkopol Bandara Soekarno-Hatta.

@kapoldametrojaya
@poldametrojaya
@polres_soetta
@tmcpoldametro 

#presisi #poldametrojaya https://t.co/AWjIAGYJBQ"
1,59E+18;01/11/2022;"Sat Lantas Polresta Bandara Soekarno-Hatta Melaksanakan Pengamanan Jalur Keberangkatan Ibu Presiden dan Bapak Wakil Presiden di  Bandara Soekarno-Hatta.

@kapoldametrojaya
@poldametrojaya
@polres_soetta
@tmcpoldametro

#presisi #poldametrojaya https://t.co/jT50iYNaNx"
1,59E+18;01/11/2022;16.17 Imbas Sebuah Kendaraan Truk Tanah mengalami Gangguan di Jl. MH Thamrin Jakpus, Situasi arus lalu lintas menuju arah Bundaran HI mengalami tersendat, saat ini sedang dalam proses penanganan. https://t.co/xCglRnaJZ2
1,59E+18;01/11/2022;16.16: RT @TMCPoldaMetro : Situasi arus lalu lintas di Traffic Light Bundaran Pondok Indah Jaksel terpantau ramai lancar. #PantauElshinta https://t.co/lHltJqrAWg
1,59E+18;01/11/2022;16.14 Situasi arus lalu lintas di Traffic Light Bundaran Pondok Indah Jaksel terpantau ramai lancar. https://t.co/4WHIZuF2IC
1,59E+18;01/11/2022;16.01 Situasi arus lalu lintas di Traffic Tugu Tani Jakpus menuju arah Jl. Medan Merdeka Selatan terpantau ramai lancar. https://t.co/ISlOWj3Ikp
1,59E+18;01/11/2022;"15.50 Situasi arus lalu lintas di Traffic Light Relasi Jl. Panjang Kebon Jeruk Jakbar terpantau ramai lancar.
@TMCPoldaMetro https://t.co/1IpRupJUe9"
1,59E+18;01/11/2022;15.50 Situasi arus lalu lintas di Traffic Light Relasi Jl. Panjang Kebon Jeruk Jakbar terpantau ramai lancar. https://t.co/J38objFOiz
1,59E+18;01/11/2022;"15.13 Situasi arus lalu lintas di Traffic Light Karet Bivak Jakpus menuju arah Tanah Abang maupun arah Jl. Sultan Agung terpantau ramai lancar.
@TMCPoldaMetro https://t.co/9U6RlCGT2s"
1,59E+18;01/11/2022;17.00 Imbas adanya Proyek Pengerjaan Galian PDAM di Jl. Raya Bogor (Traffic Light Graha Cijantung), Situasi arus lalu lintas terpantau padat. @TMCPoldaMetro https://t.co/lYMD9ACUry
1,59E+18;01/11/2022;17.00 Imbas adanya Proyek Pengerjaan Galian PDAM di Jl. Raya Bogor (Traffic Light Graha Cijantung), Situasi arus lalu lintas terpantau padat. https://t.co/c0IAUt16y7
1,59E+18;01/11/2022;"17.00: RT @TMCPoldaMetro : Situasi arus lalu lintas di Traffic Light PGC Cililitan Jaktim menuju arah Jl. Raya Bogor terpantau ramai lancar. 
#PantauElshinta
https://t.co/uO9Gi0eco8"
1,59E+18;01/11/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '16.17 Imbas Sebuah Kendaraan Truk Tanah mengalami Gangguan di Jl. MH Thamrin Jakpus, Situasi arus lalu lintas menuju arah Bundaran HI mengalami tersendat, saat ini sedang da… https://t.co/qVYy4RlI0f, see more https://t.co/oJIVLJEX4N
1,59E+18;01/11/2022;"#Jakarta #DKIJakarta @JakartaIDNews @SonoraFM92: '15.50 Situasi arus lalu lintas di Traffic Light Relasi Jl. Panjang Kebon Jeruk Jakbar terpantau ramai lancar.
@TMCPoldaMetro ' https://t.co/UNN6mTDo24, see more https://t.co/h97n18Prav"
1,59E+18;01/11/2022;"16.51: RT @TMCPoldaMetro : Situasi arus lalu lintas di Underpass Tomang Jakbar menuju Ruas Tol Jakarta-Tangerang terpantau padat.
#PantauElshinta
https://t.co/nnYGvpu8cH"
1,59E+18;01/11/2022;"RT @tch0077: @Kanjeng2022 Pak Polisi @DivHumas_Polri @TMCPoldaMetro
Penanganan demo ke kelompok kadrun PeA 212, saya tidak akan menuntut bi…"
1,59E+18;01/11/2022;16.48 Situasi arus lalu lintas di Underpass Tomang Jakbar menuju Ruas Tol Jakarta-Tangerang terpantau padat. https://t.co/RNp4wmMQlR
